user_id,plan_type,start_date,mrr,churned
U15999,team,2024-01-23,40,False
U16000,pro,2024-01-18,20,False
U16001,pro,2024-01-29,20,False
U16008,pro,2024-01-26,20,False
U16012,team,2024-01-13,40,False
U16013,pro,2024-01-17,20,True
U16029,pro,2024-01-12,20,True
U16031,pro,2024-01-27,20,False
U16033,pro,2024-01-21,20,True
U16050,pro,2024-01-11,20,False
U16072,pro,2024-01-16,20,False
U16074,pro,2024-01-29,20,False
U16088,team,2024-01-19,20,True
U16091,pro,2024-01-12,40,False
U16098,team,2024-01-12,40,False
U16115,team,2024-01-17,40,True
U16127,pro,2024-01-21,20,False
U16132,team,2024-01-10,20,False
U16145,team,2024-01-22,40,False
U16147,pro,2024-01-14,40,False
U16149,pro,2024-01-18,20,True
U16151,pro,2024-01-19,40,False
U16158,pro,2024-01-10,40,False
U16159,team,2024-01-10,20,False
U16165,team,2024-01-21,20,False
U16169,pro,2024-01-14,40,False
U16171,pro,2024-01-24,20,False
U16189,pro,2024-01-21,40,True
U16197,pro,2024-01-14,20,False
U16202,pro,2024-01-25,20,False
U16207,pro,2024-01-20,40,False
U16221,pro,2024-01-12,20,False
U16222,pro,2024-01-18,40,False
U16228,team,2024-01-29,40,False
U16234,pro,2024-01-16,40,False
U16235,pro,2024-01-26,40,False
U16240,pro,2024-01-20,20,True
U16241,pro,2024-01-25,40,False
U16256,pro,2024-01-11,20,False
U16277,team,2024-01-18,40,True
U16284,pro,2024-01-23,40,False
U16286,pro,2024-01-20,20,False
U16291,team,2024-01-23,20,False
U16292,team,2024-01-19,20,True
U16302,team,2024-01-12,40,False
U16304,pro,2024-01-18,20,True
U16307,pro,2024-01-20,20,True
U16314,pro,2024-01-29,20,False
U16319,pro,2024-01-25,40,True
U16320,pro,2024-01-10,20,False
U16321,pro,2024-01-17,40,False
U16336,pro,2024-01-21,20,False
U16339,pro,2024-01-20,20,False
U16347,pro,2024-01-29,20,False
U16352,team,2024-01-24,40,False
U16354,team,2024-01-20,20,False
U16359,team,2024-01-18,20,True
U16367,pro,2024-01-27,40,False
U16369,pro,2024-01-15,20,False
U16370,pro,2024-01-12,20,True
U16371,pro,2024-01-17,20,False
U16377,team,2024-01-29,20,False
U16379,pro,2024-01-21,40,False
U16381,team,2024-01-20,20,False
U16404,pro,2024-01-22,40,False
U16406,pro,2024-01-19,20,True
U16410,pro,2024-01-14,40,False
U16419,pro,2024-01-13,40,False
U16424,pro,2024-01-12,20,False
U16432,pro,2024-01-18,20,False
U16437,team,2024-01-10,20,False
U16438,pro,2024-01-27,20,False
U16446,pro,2024-01-29,40,False
U16451,pro,2024-01-26,20,False
U16454,pro,2024-01-20,40,False
U16471,pro,2024-01-20,40,True
U16478,team,2024-01-10,40,False
U16479,pro,2024-01-21,40,False
U16487,pro,2024-01-10,40,False
U16498,pro,2024-01-24,20,False
U16499,pro,2024-01-19,20,False
U16507,pro,2024-01-15,20,False
U16512,pro,2024-01-11,20,False
U16517,pro,2024-01-16,20,False
U16518,pro,2024-01-25,20,False
U16521,pro,2024-01-14,40,False
U16527,pro,2024-01-10,20,False
U16545,pro,2024-01-13,20,False
U16547,team,2024-01-12,20,False
U16552,pro,2024-01-16,20,False
U16560,team,2024-01-10,20,False
U16563,pro,2024-01-13,20,True
U16569,team,2024-01-27,20,False
U16576,team,2024-01-28,20,False
U16577,pro,2024-01-27,20,False
U16579,team,2024-01-14,40,True
U16580,pro,2024-01-23,40,False
U16587,team,2024-01-14,40,True
U16588,team,2024-01-24,20,False
U16597,pro,2024-01-24,20,False
U16601,team,2024-01-17,20,False
U16608,team,2024-01-11,40,False
U16611,pro,2024-01-14,20,True
U16613,pro,2024-01-22,20,False
U16627,team,2024-01-24,20,False
U16630,pro,2024-01-19,40,False
U16631,pro,2024-01-14,20,False
U16640,pro,2024-01-29,20,False
U16642,pro,2024-01-19,40,True
U16643,team,2024-01-23,20,False
U16646,pro,2024-01-21,20,False
U16647,pro,2024-01-15,40,False
U16660,pro,2024-01-19,20,False
U16677,team,2024-01-14,20,False
U16680,pro,2024-01-10,40,False
U16681,pro,2024-01-15,40,False
U16687,pro,2024-01-10,40,True
U16688,pro,2024-01-22,20,False
U16691,pro,2024-01-10,20,False
U16696,team,2024-01-16,40,True
U16698,pro,2024-01-11,20,False
U16703,pro,2024-01-15,40,True
U16708,team,2024-01-16,40,False
U16709,team,2024-01-20,20,False
U16713,team,2024-01-28,20,False
U16717,pro,2024-01-15,20,False
U16721,pro,2024-01-25,40,True
U16723,pro,2024-01-25,20,False
U16725,pro,2024-01-23,40,False
U16727,team,2024-01-28,40,False
U16731,team,2024-01-11,20,False
U16732,pro,2024-01-13,20,False
U16741,pro,2024-01-20,20,False
U16742,team,2024-01-13,20,True
U16748,pro,2024-01-15,20,False
U16766,team,2024-01-21,40,False
U16768,team,2024-01-11,20,False
U16773,pro,2024-01-29,40,True
U16774,team,2024-01-16,20,False
U16779,pro,2024-01-14,40,True
U16788,pro,2024-01-19,20,False
U16791,pro,2024-01-16,20,True
U16800,pro,2024-01-19,40,False
U16805,pro,2024-01-21,20,False
U16811,team,2024-01-16,20,False
U16814,pro,2024-01-23,20,False
U16819,pro,2024-01-23,40,False
U16821,pro,2024-01-21,20,True
U16829,pro,2024-01-14,20,False
U16834,team,2024-01-26,20,False
U16836,pro,2024-01-11,20,False
U16837,pro,2024-01-17,40,True
U16841,pro,2024-01-25,20,True
U16847,team,2024-01-23,20,False
U16855,pro,2024-01-10,40,False
U16860,team,2024-01-21,20,False
U16862,team,2024-01-27,20,False
U16863,team,2024-01-25,20,False
U16864,pro,2024-01-14,20,False
U16865,team,2024-01-21,40,False
U16877,pro,2024-01-22,40,False
U16882,pro,2024-01-14,20,False
U16884,pro,2024-01-23,20,False
U16890,team,2024-01-29,40,False
U16898,pro,2024-01-22,40,True
U16916,pro,2024-01-11,20,False
U16919,pro,2024-01-10,20,False
U16921,team,2024-01-11,20,False
U16923,pro,2024-01-14,40,False
U16925,team,2024-01-18,20,True
U16926,team,2024-01-25,20,False
U16939,pro,2024-01-29,20,False
U16942,team,2024-01-24,20,False
U16946,pro,2024-01-21,20,False
U16951,team,2024-01-14,20,False
U16967,pro,2024-01-21,20,False
U16975,pro,2024-01-12,40,False
U16978,pro,2024-01-26,20,False
U16979,pro,2024-01-21,40,False
U16987,pro,2024-01-24,40,False
U16988,pro,2024-01-20,20,False
U16992,pro,2024-01-17,20,False
U16997,pro,2024-01-29,20,True
U17000,pro,2024-01-13,20,False
U17002,pro,2024-01-21,40,False
U17010,pro,2024-01-27,20,False
U17013,pro,2024-01-15,20,False
U17015,pro,2024-01-15,20,True
U17029,pro,2024-01-24,20,False
U17033,team,2024-01-26,20,False
U17037,pro,2024-01-21,40,False
U17042,pro,2024-01-14,20,True
U17061,team,2024-01-29,20,False
U17062,pro,2024-01-26,40,False
U17064,pro,2024-01-23,40,False
U17069,team,2024-01-12,20,True
U17081,pro,2024-01-17,20,True
U17085,pro,2024-01-25,20,False
U17088,pro,2024-01-29,20,True
U17104,pro,2024-01-16,40,False
U17112,team,2024-01-14,20,False
U17118,pro,2024-01-23,40,False
U17124,team,2024-01-15,20,False
U17129,team,2024-01-20,40,False
U17132,team,2024-01-15,20,False
U17140,team,2024-01-24,20,False
U17143,pro,2024-01-21,20,False
U17144,pro,2024-01-24,20,False
U17155,pro,2024-01-15,40,False
U17160,team,2024-01-21,40,True
U17166,team,2024-01-29,40,False
U17177,pro,2024-01-21,40,False
U17184,pro,2024-01-13,40,False
U17186,pro,2024-01-27,40,False
U17201,pro,2024-01-27,20,False
U17206,team,2024-01-28,40,False
U17207,team,2024-01-14,20,False
U17217,team,2024-01-19,20,False
U17222,pro,2024-01-22,40,False
U17237,pro,2024-01-20,20,False
U17249,pro,2024-01-20,20,False
U17253,pro,2024-01-20,20,True
U17263,pro,2024-01-15,20,False
U17264,pro,2024-01-13,20,False
U17266,pro,2024-01-28,40,True
U17271,pro,2024-01-23,20,True
U17273,pro,2024-01-25,20,False
U17275,team,2024-01-15,40,True
U17277,team,2024-01-12,20,False
U17287,team,2024-01-13,40,False
U17290,pro,2024-01-24,40,False
U17304,pro,2024-01-28,20,False
U17329,pro,2024-01-12,20,False
U17334,pro,2024-01-16,20,False
U17335,pro,2024-01-28,40,False
U17339,team,2024-01-13,20,False
U17344,pro,2024-01-18,20,False
U17345,pro,2024-01-28,40,True
U17346,pro,2024-01-17,20,False
U17355,pro,2024-01-29,40,False
U17357,pro,2024-01-17,20,False
U17358,pro,2024-01-26,40,True
U17364,pro,2024-01-22,40,False
U17375,team,2024-01-26,40,False
U17380,pro,2024-01-18,40,False
U17381,pro,2024-01-25,20,False
U17385,team,2024-01-29,20,False
U17395,pro,2024-01-16,40,False
U17396,team,2024-01-17,40,False
U17406,team,2024-01-18,20,False
U17407,team,2024-01-11,40,False
U17422,pro,2024-01-17,20,False
U17429,pro,2024-01-27,40,False
U17432,pro,2024-01-29,40,False
U17433,pro,2024-01-26,40,False
U17435,pro,2024-01-15,40,False
U17437,pro,2024-01-10,20,True
U17439,team,2024-01-14,40,False
U17442,pro,2024-01-28,40,False
U17451,pro,2024-01-15,20,True
U17472,pro,2024-01-24,40,False
U17480,pro,2024-01-27,40,False
U17485,pro,2024-01-24,20,False
U17490,pro,2024-01-19,20,False
U17498,pro,2024-01-21,40,True
U17524,pro,2024-01-13,20,False
U17526,team,2024-01-29,20,False
U17530,pro,2024-01-13,20,False
U17531,pro,2024-01-15,20,False
U17533,pro,2024-01-15,20,False
U17535,pro,2024-01-17,40,True
U17546,team,2024-01-29,20,False
U17560,pro,2024-01-29,20,True
U17577,pro,2024-01-18,40,False
U17581,pro,2024-01-25,20,False
U17584,team,2024-01-15,40,False
U17596,pro,2024-01-18,40,False
U17600,team,2024-01-19,20,False
U17610,pro,2024-01-12,20,False
U17611,team,2024-01-11,20,False
U17628,pro,2024-01-26,20,False
U17633,team,2024-01-18,20,False
U17658,team,2024-01-28,20,False
U17662,pro,2024-01-28,40,False
U17666,pro,2024-01-21,40,False
U17670,team,2024-01-17,20,False
U17675,team,2024-01-10,20,False
U17676,pro,2024-01-13,20,False
U17682,pro,2024-01-14,20,False
U17683,pro,2024-01-29,40,False
U17685,team,2024-01-20,20,False
U17692,pro,2024-01-29,20,False
U17695,pro,2024-01-26,20,False
U17698,pro,2024-01-21,20,False
U17699,pro,2024-01-10,20,False
U17706,team,2024-01-25,20,False
U17707,pro,2024-01-12,20,False
U17710,pro,2024-01-17,20,False
U17714,pro,2024-01-29,40,False
U17719,team,2024-01-28,20,True
U17732,pro,2024-01-22,20,False
U17739,team,2024-01-13,20,False
U17744,pro,2024-01-27,40,True
U17746,pro,2024-01-19,40,True
U17748,team,2024-01-14,20,False
U17757,pro,2024-01-25,20,False
U17768,pro,2024-01-24,20,False
U17792,pro,2024-01-15,20,False
U17796,team,2024-01-10,20,False
U17800,pro,2024-01-21,20,False
U17802,team,2024-01-13,20,True
U17803,pro,2024-01-23,20,False
U17810,team,2024-01-17,40,False
U17820,pro,2024-01-26,40,False
U17832,pro,2024-01-21,40,True
U17833,team,2024-01-20,20,True
U17835,pro,2024-01-17,20,False
U17848,team,2024-01-27,20,False
U17849,pro,2024-01-14,20,False
U17851,pro,2024-01-16,20,False
U17853,pro,2024-01-22,20,False
U17854,team,2024-01-10,20,True
U17856,pro,2024-01-13,20,False
U17857,pro,2024-01-21,20,True
U17875,pro,2024-01-15,20,True
U17877,pro,2024-01-24,20,True
U17880,pro,2024-01-20,20,False
U17882,pro,2024-01-14,20,False
U17885,pro,2024-01-16,20,False
U17886,pro,2024-01-20,40,False
U17890,pro,2024-01-20,20,False
U17900,pro,2024-01-26,20,False
U17908,pro,2024-01-21,40,False
U17922,team,2024-01-20,20,False
U17930,team,2024-01-27,20,False
U17932,team,2024-01-11,40,False
U17944,team,2024-01-10,20,True
U17946,pro,2024-01-22,20,False
U17951,team,2024-01-15,20,True
U17953,pro,2024-01-28,40,True
U17954,team,2024-01-21,20,False
U17956,team,2024-01-17,40,False
U17972,team,2024-01-14,20,True
U17984,pro,2024-01-14,20,False
U17997,pro,2024-01-27,20,False
U18001,pro,2024-01-26,40,False
U18007,team,2024-01-11,20,False
U18008,pro,2024-01-14,40,False
U18013,team,2024-01-19,40,True
U18015,team,2024-01-25,20,False
U18017,team,2024-01-27,40,False
U18021,pro,2024-01-23,20,False
U18022,pro,2024-01-16,40,False
U18023,team,2024-01-21,40,False
U18031,pro,2024-01-15,20,True
U18039,team,2024-01-21,20,False
U18043,pro,2024-01-15,20,False
U18045,team,2024-01-19,20,False
U18048,pro,2024-01-14,40,False
U18052,pro,2024-01-15,20,False
U18055,pro,2024-01-12,20,True
U18057,pro,2024-01-29,20,False
U18060,pro,2024-01-20,20,False
U18061,team,2024-01-26,20,False
U18067,pro,2024-01-19,20,False
U18069,team,2024-01-29,20,False
U18080,pro,2024-01-13,20,False
U18083,pro,2024-01-10,20,False
U18089,pro,2024-01-28,20,False
U18092,pro,2024-01-25,40,False
U18098,pro,2024-01-16,20,False
U18099,team,2024-01-24,20,True
U18106,team,2024-01-14,40,False
U18107,pro,2024-01-20,20,False
U18108,team,2024-01-20,20,True
U18114,pro,2024-01-20,40,False
U18115,team,2024-01-13,40,False
U18129,pro,2024-01-22,40,False
U18130,pro,2024-01-27,20,False
U18131,pro,2024-01-27,20,False
U18132,pro,2024-01-11,20,False
U18142,team,2024-01-16,40,False
U18151,team,2024-01-12,20,False
U18152,pro,2024-01-10,20,False
U18153,team,2024-01-16,40,False
U18155,pro,2024-01-27,20,True
U18161,pro,2024-01-15,20,False
U18162,pro,2024-01-25,40,False
U18175,pro,2024-01-27,20,False
U18179,team,2024-01-22,40,False
U18183,pro,2024-01-16,20,False
U18201,team,2024-01-22,20,False
U18204,pro,2024-01-10,40,False
U18206,pro,2024-01-22,40,False
U18215,team,2024-01-24,40,False
U18219,team,2024-01-10,40,False
U18223,pro,2024-01-15,20,False
U18224,team,2024-01-23,40,False
U18233,team,2024-01-11,20,False
U18250,pro,2024-01-14,40,False
U18255,pro,2024-01-23,40,False
U18264,team,2024-01-12,20,False
U18267,team,2024-01-20,20,True
U18268,pro,2024-01-14,40,False
U18280,team,2024-01-24,40,False
U18284,team,2024-01-15,20,True
U18285,pro,2024-01-12,20,False
U18294,pro,2024-01-29,40,False
U18298,team,2024-01-15,20,False
U18299,team,2024-01-29,20,False
U18302,pro,2024-01-15,20,False
U18312,pro,2024-01-14,40,True
U18316,pro,2024-01-23,20,True
U18333,pro,2024-01-18,40,False
U18351,pro,2024-01-10,20,False
U18360,pro,2024-01-29,40,False
U18364,team,2024-01-15,20,True
U18367,team,2024-01-15,40,False
U18372,pro,2024-01-18,20,False
U18375,pro,2024-01-21,20,True
U18383,team,2024-01-13,20,True
U18392,team,2024-01-17,20,False
U18400,team,2024-01-18,20,False
U18403,pro,2024-01-19,20,False
U18413,pro,2024-01-15,20,False
U18414,pro,2024-01-16,20,False
U18415,pro,2024-01-13,20,True
U18420,team,2024-01-15,40,False
U18421,team,2024-01-28,20,False
U18426,pro,2024-01-13,20,False
U18429,team,2024-01-15,40,False
U18433,pro,2024-01-26,40,False
U18437,team,2024-01-28,20,False
U18448,team,2024-01-22,20,False
U18449,team,2024-01-21,20,False
U18453,team,2024-01-13,20,False
U18461,pro,2024-01-23,40,False
U18471,pro,2024-01-25,20,False
U18489,team,2024-01-29,20,False
U18499,pro,2024-01-24,20,False
U18505,pro,2024-01-15,40,False
U18510,pro,2024-01-23,20,False
U18520,pro,2024-01-24,20,False
U18527,pro,2024-01-19,20,True
U18533,pro,2024-01-29,40,False
U18537,pro,2024-01-18,40,False
U18543,pro,2024-01-18,40,True
U18544,pro,2024-01-13,40,False
U18548,pro,2024-01-19,20,False
U18558,pro,2024-01-27,40,True
U18559,pro,2024-01-22,20,False
U18563,pro,2024-01-23,20,False
U18581,pro,2024-01-12,20,False
U18582,pro,2024-01-10,20,False
U18585,team,2024-01-25,40,False
U18586,pro,2024-01-15,40,False
U18589,pro,2024-01-29,20,False
U18590,pro,2024-01-18,20,False
U18591,team,2024-01-28,20,False
U18596,team,2024-01-12,20,False
U18597,pro,2024-01-16,20,False
U18600,team,2024-01-14,20,False
U18605,pro,2024-01-16,20,False
U18608,pro,2024-01-28,40,False
U18615,team,2024-01-21,40,False
U18618,team,2024-01-19,20,False
U18623,pro,2024-01-20,20,False
U18627,team,2024-01-14,20,False
U18640,pro,2024-01-13,20,True
U18642,pro,2024-01-14,40,False
U18643,pro,2024-01-13,20,False
U18655,team,2024-01-21,40,False
U18660,team,2024-01-20,20,False
U18661,pro,2024-01-17,20,True
U18662,pro,2024-01-19,20,False
U18673,pro,2024-01-21,40,False
U18674,pro,2024-01-25,20,False
U18676,pro,2024-01-27,20,False
U18678,team,2024-01-17,20,False
U18683,pro,2024-01-16,20,False
U18685,pro,2024-01-14,40,False
U18687,team,2024-01-22,40,False
U18697,pro,2024-01-13,20,False
U18698,pro,2024-01-18,40,False
U18706,pro,2024-01-26,40,False
U18710,pro,2024-01-17,40,False
U18714,pro,2024-01-16,20,False
U18716,pro,2024-01-16,40,False
U18727,pro,2024-01-17,40,True
U18729,pro,2024-01-14,40,False
U18740,team,2024-01-18,40,True
U18756,pro,2024-01-11,40,False
U18774,pro,2024-01-10,40,False
U18787,pro,2024-01-16,20,False
U18802,team,2024-01-17,40,True
U18811,pro,2024-01-15,40,True
U18821,pro,2024-01-13,40,False
U18826,pro,2024-01-26,20,True
U18829,team,2024-01-16,40,False
U18838,team,2024-01-21,20,False
U18843,team,2024-01-14,20,False
U18844,pro,2024-01-13,20,False
U18845,team,2024-01-14,20,True
U18847,team,2024-01-12,40,False
U18855,pro,2024-01-20,20,False
U18869,team,2024-01-13,40,False
U18872,pro,2024-01-17,20,False
U18874,pro,2024-01-13,20,True
U18888,team,2024-01-21,40,False
U18893,pro,2024-01-15,20,False
U18898,team,2024-01-24,20,False
U18900,pro,2024-01-29,20,False
U18910,pro,2024-01-24,20,False
U18917,pro,2024-01-16,40,False
U18918,pro,2024-01-11,20,True
U18937,pro,2024-01-10,20,False
U18944,team,2024-01-12,40,False
U18955,team,2024-01-14,20,False
U18964,team,2024-01-13,40,False
U18972,pro,2024-01-20,20,False
U18973,team,2024-01-15,20,False
U18975,pro,2024-01-11,20,False
U18981,team,2024-01-13,40,True
U18983,pro,2024-01-20,40,False
U18988,team,2024-01-21,20,False
U18989,pro,2024-01-17,20,True
U18992,pro,2024-01-17,20,False
U18998,pro,2024-01-23,20,True
U19000,team,2024-01-13,20,False
U19002,team,2024-01-10,40,False
U19012,pro,2024-01-20,20,False
U19016,team,2024-01-19,40,False
U19021,pro,2024-01-26,20,False
U19022,pro,2024-01-20,20,True
U19027,pro,2024-01-14,20,True
U19037,pro,2024-01-19,40,True
U19039,pro,2024-01-25,40,False
U19055,pro,2024-01-17,20,False
U19057,pro,2024-01-11,20,False
U19061,pro,2024-01-17,20,True
U19063,pro,2024-01-27,40,False
U19076,pro,2024-01-10,20,False
U19077,team,2024-01-17,40,False
U19089,pro,2024-01-20,20,False
U19094,team,2024-01-10,20,False
U19096,pro,2024-01-13,20,False
U19101,team,2024-01-24,40,False
U19103,pro,2024-01-21,40,False
U19113,pro,2024-01-22,20,False
U19115,pro,2024-01-24,20,False
U19120,team,2024-01-22,40,False
U19126,pro,2024-01-15,40,False
U19128,team,2024-01-20,20,False
U19130,pro,2024-01-24,20,False
U19131,team,2024-01-25,20,False
U19135,team,2024-01-26,20,False
U19147,team,2024-01-19,20,False
U19150,pro,2024-01-17,40,True
U19162,team,2024-01-23,20,False
U19166,pro,2024-01-10,40,False
U19167,pro,2024-01-16,40,False
U19171,team,2024-01-23,20,False
U19189,team,2024-01-15,40,False
U19190,team,2024-01-27,20,False
U19191,team,2024-01-20,20,False
U19202,pro,2024-01-11,20,False
U19204,pro,2024-01-15,20,False
U19216,team,2024-01-16,20,False
U19221,pro,2024-01-29,20,False
U19225,team,2024-01-19,40,True
U19234,pro,2024-01-18,20,True
U19235,pro,2024-01-12,20,False
U19236,team,2024-01-21,40,False
U19239,pro,2024-01-15,40,False
U19240,pro,2024-01-15,20,False
U19270,pro,2024-01-26,20,False
U19271,pro,2024-01-23,40,False
U19284,pro,2024-01-10,40,False
U19285,pro,2024-01-21,40,False
U19286,pro,2024-01-22,20,False
U19291,team,2024-01-11,40,False
U19292,team,2024-01-16,20,False
U19297,team,2024-01-25,20,False
U19305,pro,2024-01-29,20,True
U19306,team,2024-01-16,20,False
U19312,pro,2024-01-25,20,False
U19323,team,2024-01-19,20,False
U19324,team,2024-01-21,20,False
U19345,team,2024-01-15,20,False
U19346,pro,2024-01-11,20,False
U19350,pro,2024-01-27,40,False
U19353,pro,2024-01-28,20,False
U19358,team,2024-01-20,20,False
U19363,team,2024-01-27,40,False
U19364,team,2024-01-13,20,True
U19371,pro,2024-01-14,40,False
U19379,pro,2024-01-27,20,False
U19381,pro,2024-01-23,20,False
U19408,team,2024-01-10,20,False
U19410,team,2024-01-14,40,True
U19416,team,2024-01-24,20,False
U19419,pro,2024-01-13,40,False
U19426,pro,2024-01-21,20,False
U19438,pro,2024-01-19,40,True
U19440,pro,2024-01-16,40,False
U19443,pro,2024-01-24,40,False
U19458,pro,2024-01-23,20,True
U19465,pro,2024-01-12,20,False
U19469,pro,2024-01-20,20,True
U19473,pro,2024-01-28,20,False
U19478,pro,2024-01-13,20,False
U19484,pro,2024-01-11,40,False
U19487,pro,2024-01-25,40,False
U19490,pro,2024-01-28,40,False
U19495,pro,2024-01-21,20,False
U19496,pro,2024-01-26,40,False
U19499,pro,2024-01-19,40,False
U19512,team,2024-01-17,20,False
U19514,team,2024-01-22,20,False
U19517,pro,2024-01-15,40,False
U19518,pro,2024-01-22,20,False
U19536,pro,2024-01-22,40,False
U19537,pro,2024-01-19,20,False
U19550,team,2024-01-24,40,False
U19551,team,2024-01-17,20,False
U19552,team,2024-01-24,40,False
U19553,pro,2024-01-25,20,False
U19554,pro,2024-01-16,20,False
U19568,pro,2024-01-16,20,False
U19570,pro,2024-01-26,20,False
U19571,team,2024-01-29,20,False
U19577,pro,2024-01-28,20,False
U19602,team,2024-01-29,20,False
U19605,team,2024-01-25,40,False
U19612,pro,2024-01-18,40,False
U19619,team,2024-01-13,20,False
U19623,team,2024-01-10,20,False
U19628,pro,2024-01-28,20,False
U19645,pro,2024-01-18,40,False
U19657,pro,2024-01-12,20,True
U19661,team,2024-01-12,40,False
U19665,team,2024-01-23,40,False
U19669,pro,2024-01-22,20,False
U19682,team,2024-01-23,40,False
U19692,pro,2024-01-16,20,False
U19694,pro,2024-01-27,20,False
U19702,pro,2024-01-24,20,False
U19704,pro,2024-01-17,20,False
U19715,pro,2024-01-17,20,False
U19717,pro,2024-01-23,20,False
U19719,pro,2024-01-23,20,False
U19721,pro,2024-01-19,40,False
U19755,team,2024-01-24,20,True
U19761,pro,2024-01-15,40,False
U19763,pro,2024-01-25,20,True
U19765,pro,2024-01-14,40,False
U19766,pro,2024-01-14,20,False
U19772,team,2024-01-20,20,False
U19774,pro,2024-01-12,40,False
U19775,pro,2024-01-11,40,False
U19789,pro,2024-01-19,20,False
U19803,pro,2024-01-17,20,True
U19810,team,2024-01-22,20,False
U19813,pro,2024-01-14,40,False
U19820,pro,2024-01-24,20,False
U19830,team,2024-01-12,20,False
U19846,pro,2024-01-10,20,False
U19847,team,2024-01-13,20,False
U19850,pro,2024-01-10,20,False
U19853,pro,2024-01-15,20,False
U19854,pro,2024-01-22,20,True
U19855,pro,2024-01-25,20,False
U19858,pro,2024-01-20,20,False
U19861,pro,2024-01-22,20,True
U19862,team,2024-01-16,20,False
U19866,team,2024-01-27,40,False
U19868,pro,2024-01-28,20,True
U19872,team,2024-01-29,40,False
U19881,pro,2024-01-26,20,False
U19906,team,2024-01-10,40,False
U19907,team,2024-01-19,40,False
U19912,pro,2024-01-26,40,True
U19915,team,2024-01-23,20,False
U19919,pro,2024-01-21,20,False
U19920,team,2024-01-11,40,False
U19921,pro,2024-01-17,20,False
U19922,team,2024-01-21,20,False
U19925,team,2024-01-11,20,False
U19928,team,2024-01-24,40,False
U19940,team,2024-01-26,40,False
U19942,pro,2024-01-17,20,False
U19953,pro,2024-01-29,20,False
U19954,pro,2024-01-16,20,False
U19957,team,2024-01-14,40,False
U19971,team,2024-01-25,40,False
U19977,pro,2024-01-27,40,True
U19981,pro,2024-01-19,40,False
U19985,pro,2024-01-10,40,False
U19991,team,2024-01-17,20,False
U19993,pro,2024-01-18,20,False
U20008,pro,2024-01-19,20,False
U20025,team,2024-01-11,20,False
U20027,pro,2024-01-12,20,False
U20057,pro,2024-01-16,40,False
U20061,pro,2024-01-16,20,False
U20069,pro,2024-01-23,20,False
U20070,pro,2024-01-12,20,False
U20081,pro,2024-01-11,20,False
U20085,team,2024-01-19,20,True
U20086,pro,2024-01-14,20,False
U20094,pro,2024-01-25,20,False
U20097,pro,2024-01-14,20,False
U20102,pro,2024-01-21,20,False
U20103,pro,2024-01-24,40,False
U20109,pro,2024-01-18,20,True
U20113,pro,2024-01-16,20,False
U20115,pro,2024-01-14,20,False
U20116,team,2024-01-11,20,True
U20117,pro,2024-01-18,20,False
U20129,pro,2024-01-25,40,False
U20134,pro,2024-01-27,20,False
U20136,pro,2024-01-26,40,True
U20137,pro,2024-01-18,20,True
U20141,team,2024-01-17,40,False
U20142,team,2024-01-15,20,False
U20146,pro,2024-01-16,20,False
U20158,pro,2024-01-18,40,False
U20161,pro,2024-01-20,20,False
U20165,pro,2024-01-24,40,False
U20171,pro,2024-01-10,20,False
U20179,pro,2024-01-20,20,True
U20184,pro,2024-01-23,20,False
U20191,pro,2024-01-28,20,False
U20196,pro,2024-01-23,40,False
U20199,pro,2024-01-14,20,False
U20200,pro,2024-01-28,40,False
U20206,pro,2024-01-29,40,False
U20211,pro,2024-01-18,40,False
U20224,pro,2024-01-26,20,False
U20225,team,2024-01-22,20,False
U20230,pro,2024-01-12,40,False
U20234,pro,2024-01-24,40,False
U20235,pro,2024-01-21,20,False
U20241,team,2024-01-25,40,False
U20243,team,2024-01-25,20,False
U20247,team,2024-01-12,20,False
U20254,pro,2024-01-27,40,False
U20256,pro,2024-01-13,20,False
U20258,pro,2024-01-12,20,False
U20263,team,2024-01-11,20,False
U20270,pro,2024-01-12,40,False
U20272,pro,2024-01-24,40,False
U20284,pro,2024-01-10,20,True
U20287,pro,2024-01-24,20,False
U20290,team,2024-01-29,40,False
U20291,team,2024-01-26,20,False
U20292,pro,2024-01-20,20,False
U20295,pro,2024-01-14,20,False
U20297,pro,2024-01-14,20,False
U20302,pro,2024-01-28,40,False
U20304,pro,2024-01-29,40,False
U20305,team,2024-01-18,20,False
U20308,team,2024-01-20,20,False
U20309,pro,2024-01-26,40,False
U20314,pro,2024-01-10,20,False
U20320,pro,2024-01-16,20,False
U20324,team,2024-01-27,20,False
U20329,pro,2024-01-14,20,False
U20334,team,2024-01-15,20,False
U20337,pro,2024-01-19,20,True
U20345,pro,2024-01-24,20,False
U20347,pro,2024-01-23,40,False
U20352,pro,2024-01-29,20,True
U20359,pro,2024-01-22,20,False
U20374,pro,2024-01-26,20,False
U20377,team,2024-01-21,20,False
U20380,pro,2024-01-26,20,True
U20383,pro,2024-01-27,40,False
U20386,pro,2024-01-14,20,False
U20387,pro,2024-01-11,20,False
U20388,pro,2024-01-22,20,False
U20397,pro,2024-01-11,20,True
U20401,pro,2024-01-27,20,False
U20406,team,2024-01-24,20,True
U20413,team,2024-01-27,20,False
U20418,pro,2024-01-16,40,False
U20435,pro,2024-01-16,20,True
U20436,team,2024-01-23,20,False
U20439,team,2024-01-21,40,False
U20442,team,2024-01-12,40,False
U20450,pro,2024-01-16,20,False
